"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.866579030E-1,6.988298264E-4,-2.259114087E-1,-2.536679059E-2,2.273321952E-1
4.886592360E-1,1.309695072E-3,-2.204136252E-1,-2.109073289E-2,2.214242546E-1
4.906606020E-1,6.807482336E-3,-2.026985288E-1,-2.597765625E-2,2.044697386E-1
4.926619350E-1,1.169440430E-2,-1.947572827E-1,-2.536679059E-2,1.967501775E-1
4.946632350E-1,1.920560375E-3,-1.788747907E-1,-2.047986723E-2,1.800536149E-1
4.966645350E-1,6.988298264E-4,-1.599379629E-1,-1.803640835E-2,1.609532614E-1
4.986658680E-1,1.309695072E-3,-1.526075751E-1,-1.925813779E-2,1.538234805E-1
5.006672010E-1,2.531425562E-3,-1.342816204E-1,-1.376035064E-2,1.350085514E-1
5.026685340E-1,6.988298264E-4,-1.153447926E-1,-1.864727214E-2,1.168444706E-1
5.046668340E-1,6.988298264E-4,-1.019057631E-1,-1.559294574E-2,1.030941942E-1
5.066681670E-1,2.531425562E-3,-8.846672624E-2,-1.986900344E-2,9.070582708E-2
5.086694330E-1,3.753156168E-3,-6.586471200E-2,-1.925813779E-2,6.872497610E-2
5.106707660E-1,3.142290749E-3,-5.059308186E-2,-2.047986723E-2,5.467137172E-2
5.126720660E-1,-5.229006638E-4,-3.715404496E-2,-1.864727214E-2,4.157423770E-2
5.146733990E-1,6.988298264E-4,-1.394116692E-2,-1.376035064E-2,1.960080989E-2
5.166752990E-1,1.920560375E-3,-7.221648470E-3,-1.131688990E-2,1.356144372E-2
5.186765990E-1,1.309695072E-3,1.293690410E-2,-7.040833123E-3,1.478689013E-2
5.206779990E-1,6.988298264E-4,2.943026461E-2,-3.986506723E-3,2.970725625E-2
5.226789990E-1,8.796459588E-5,3.676064685E-2,-3.986506723E-3,3.697627794E-2
5.246796650E-1,1.920560375E-3,5.264314637E-2,2.895501384E-4,5.267896402E-2
5.266809980E-1,3.142290749E-3,6.180612743E-2,1.511280658E-3,6.190440492E-2
5.286775640E-1,-2.966361586E-3,7.402343303E-2,2.733011032E-3,7.413324010E-2
5.306788300E-1,-5.229006638E-4,8.074294031E-2,-1.543045626E-3,8.075937608E-2
5.326800960E-1,-2.966361586E-3,8.807332814E-2,1.511280658E-3,8.813622637E-2
5.346815620E-1,-2.966361586E-3,9.173851460E-2,-1.543045626E-3,9.179943002E-2
5.366829280E-1,2.531425562E-3,9.723630548E-2,-2.764775883E-3,9.730853613E-2
5.386842610E-1,8.796459588E-5,1.009014994E-1,-7.651698310E-3,1.011912487E-1
5.406855940E-1,1.920560375E-3,1.033449620E-1,-3.375641303E-3,1.034179127E-1
5.426869600E-1,8.796459588E-5,1.118970737E-1,-6.429967470E-3,1.120816993E-1
5.446882930E-1,8.796459588E-5,1.131188050E-1,-6.429967470E-3,1.133014398E-1
5.466896260E-1,-5.229006638E-4,1.149514019E-1,-8.262563497E-3,1.152491570E-1
5.486909920E-1,8.796459588E-5,1.125079393E-1,-6.429967470E-3,1.126915642E-1
5.506923250E-1,2.531425562E-3,1.198383272E-1,-7.040833123E-3,1.200716707E-1
5.526936580E-1,8.796459588E-5,1.173948571E-1,-9.484293871E-3,1.177773834E-1
5.546950580E-1,-2.355496399E-3,1.180057302E-1,-1.131688990E-2,1.185705390E-1
5.566964580E-1,-5.229006638E-4,1.222817823E-1,-1.009515859E-2,1.226988995E-1
5.586977910E-1,6.988298264E-4,1.204491854E-1,-7.651698310E-3,1.206940061E-1
5.606991570E-1,6.988298264E-4,1.192274541E-1,-9.484293871E-3,1.196061286E-1
5.627004900E-1,8.796459588E-5,1.290012896E-1,-7.040833123E-3,1.291933194E-1
5.647018900E-1,1.309695072E-3,1.228926480E-1,-8.873428218E-3,1.232195437E-1
5.667031900E-1,4.364021122E-3,1.228926480E-1,-1.314948592E-2,1.236711631E-1
5.687045900E-1,6.807482336E-3,1.332773566E-1,-7.651698310E-3,1.336702813E-1
5.707059230E-1,4.974886309E-3,1.338882297E-1,-1.681467704E-2,1.350316293E-1
5.727069890E-1,5.585751962E-3,1.296121627E-1,-1.314948592E-2,1.303971715E-1
5.747083220E-1,2.531425562E-3,1.399968714E-1,-1.437121537E-2,1.407553336E-1
