"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.128260833E-1,1.214401796E-2,-4.593650252E-2,6.280065328E-2,7.874999357E-2
6.227890833E-1,-2.341194637E-2,-7.925461233E-2,1.423484087E-1,1.645979413E-1
6.327510833E-1,-3.250957280E-2,-1.371149719E-1,1.992646903E-1,2.440569700E-1
6.427140833E-1,-1.569052786E-2,-2.022034526E-1,1.694219410E-1,2.642654404E-1
6.526770833E-1,3.335184976E-2,-1.770035625E-1,8.976119757E-2,2.012453219E-1
6.626400833E-1,9.448868036E-2,-8.091886342E-2,-1.058518700E-2,1.248519898E-1
6.726020833E-1,1.295779496E-1,-8.502598852E-2,-8.621230721E-2,1.773483174E-1
6.825650833E-1,1.312798858E-1,-1.081753522E-1,-1.450242847E-1,2.235360338E-1
6.925280833E-1,1.295219213E-1,-1.198932603E-1,-1.651806831E-1,2.417332829E-1
7.024910833E-1,1.074988917E-1,-1.235956177E-1,-1.337514669E-1,2.114742143E-1
7.124530833E-1,5.220021307E-2,-1.290780008E-1,-6.983586401E-2,1.557659797E-1
7.224160833E-1,-2.353057032E-3,-1.397720724E-1,9.552128613E-3,1.401178514E-1
7.323790833E-1,-7.149676792E-3,-1.520436555E-1,3.665211145E-3,1.522557875E-1
7.423420833E-1,3.892336506E-3,-1.386419535E-1,4.308933392E-3,1.387634983E-1
7.523040833E-1,8.803471923E-3,-1.104957908E-1,1.394638047E-2,1.117198391E-1
7.622670833E-1,1.197295636E-2,-7.976258546E-2,1.001596823E-2,8.127571189E-2
7.722300833E-1,9.627243504E-3,-5.060683563E-2,9.817296639E-3,5.244153834E-2
7.821930833E-1,3.214108525E-3,-3.632508218E-2,1.072792709E-2,3.801224157E-2
7.921560833E-1,-2.894117730E-3,-2.804638073E-2,1.028184779E-2,3.001152751E-2
8.021180833E-1,-5.090110935E-3,-1.680885814E-2,6.201250479E-3,1.862531742E-2
8.120810833E-1,-1.205241308E-2,-8.535939269E-4,-6.143115461E-4,1.209820905E-2
8.220440833E-1,-1.761561818E-2,2.757712081E-2,-6.229461171E-3,3.331086584E-2
8.320070833E-1,-9.063143283E-3,6.830484420E-2,-1.167349517E-2,6.988535467E-2
8.419690833E-1,-7.887342945E-3,1.022863984E-1,-7.681378163E-3,1.028772135E-1
8.519320833E-1,-8.997082710E-3,1.197330281E-1,-7.111993618E-3,1.202810291E-1
8.618950833E-1,-6.164609455E-3,1.317122579E-1,-1.093596499E-2,1.323091705E-1
8.718580833E-1,-1.242554979E-3,1.356175244E-1,-8.633662947E-3,1.358977446E-1
8.818200833E-1,3.439006628E-3,1.261712760E-1,-7.690621540E-3,1.264522175E-1
8.917830833E-1,1.694636187E-3,1.283044666E-1,-8.085301146E-3,1.285701366E-1
9.017460833E-1,-6.722159218E-3,1.409769803E-1,-1.649489254E-2,1.420977758E-1
9.117090833E-1,-1.950426772E-2,1.300686747E-1,-2.156821638E-2,1.332796479E-1
9.216710833E-1,-1.491289958E-2,9.299342334E-2,-1.726968214E-2,9.575183173E-2
9.316340833E-1,-6.662160158E-3,4.841370136E-2,-1.044160314E-2,4.997297203E-2
9.415970833E-1,-4.402666818E-4,1.239679754E-2,-1.369179226E-3,1.247994694E-2
9.515600833E-1,7.947891951E-3,-1.220015809E-2,7.801948581E-3,1.651917811E-2
9.615220833E-1,1.913902722E-2,-2.807792276E-2,1.210748125E-2,3.607302610E-2
9.714850833E-1,2.041787654E-2,-2.442566492E-2,1.777175814E-2,3.646009019E-2
9.814480833E-1,3.519556299E-2,-3.473428637E-2,2.581761777E-2,5.578304125E-2
9.914110833E-1,5.422012135E-2,-4.748017341E-2,3.195646778E-2,7.883783520E-2
1.001373083E0,5.776191503E-2,-6.853507459E-2,3.702872992E-2,9.697743096E-2
1.011336083E0,4.867201298E-2,-8.088601381E-2,3.102836385E-2,9.936936873E-2
1.021299083E0,2.788663469E-2,-8.326988667E-2,1.548838988E-2,8.917078357E-2
1.031262083E0,1.206665765E-2,-8.155587316E-2,1.426040567E-2,8.366793796E-2
1.041224083E0,-3.046181984E-3,-9.292963892E-2,2.070524357E-2,9.525704240E-2
1.051187083E0,-1.758677512E-2,-1.217399761E-1,6.104494259E-2,1.373186129E-1
1.061150083E0,-9.967093170E-2,-2.188852429E-1,2.036291957E-1,3.151347228E-1
1.071113083E0,-1.297137886E-1,-3.628738225E-1,2.833913863E-1,4.783448085E-1
1.081076083E0,-8.513060212E-2,-4.090946019E-1,2.785761356E-1,5.022054122E-1
1.091038083E0,-4.542287439E-2,-4.219440818E-1,1.961361170E-1,4.675140875E-1
1.101001083E0,3.283305094E-2,-4.036293924E-1,7.328205556E-2,4.115397372E-1
1.110964083E0,1.058390886E-1,-3.869255185E-1,-5.964750051E-2,4.055503592E-1
1.120927083E0,2.016516030E-1,-3.824583590E-1,-1.870619953E-1,4.710944231E-1
1.130889083E0,2.308473140E-1,-3.268124163E-1,-2.451599240E-1,4.692549693E-1
1.140852083E0,1.941507310E-1,-2.782045901E-1,-2.382444143E-1,4.145512046E-1
1.150815083E0,2.443555743E-1,-2.409232855E-1,-2.386201769E-1,4.179632340E-1
1.160778083E0,2.259732634E-1,-3.155285120E-1,-2.410850376E-1,4.568852733E-1
1.170740083E0,2.536874413E-1,-3.510814607E-1,-1.765864640E-1,4.677587939E-1
1.180703083E0,2.139814943E-1,-4.731303751E-1,-1.385584027E-1,5.374373105E-1
1.190666083E0,3.101764619E-1,-4.712198079E-1,-1.213605106E-1,5.770493206E-1
1.200629083E0,3.196272254E-1,-3.807811439E-1,-1.475830972E-1,5.185909885E-1
1.210591083E0,4.056137502E-1,-2.094179094E-1,-1.894141585E-1,4.942227216E-1
1.220554083E0,3.030984402E-1,-1.838399470E-1,-2.434393615E-1,4.300331537E-1
1.230517083E0,1.812588274E-1,-1.805184484E-1,-2.539626062E-1,3.604700793E-1
1.240480083E0,1.870403588E-1,-1.633628458E-1,-2.625202239E-1,3.613701470E-1
1.250442083E0,2.400372624E-1,-2.363318652E-1,-3.278377056E-1,4.700512728E-1
1.260405083E0,2.829544842E-1,-3.663119674E-1,-3.790107965E-1,5.982448341E-1
1.270368083E0,2.264469862E-1,-4.448893368E-1,-3.131929040E-1,5.893170239E-1
1.280331083E0,1.130979955E-1,-4.095833302E-1,-8.692389727E-2,4.337112229E-1
1.290294083E0,-2.219284624E-1,-4.271713793E-1,3.102937639E-1,5.727214416E-1
1.300256083E0,-8.465156555E-1,-3.256262541E-1,7.635929585E-1,1.185620267E0
1.310219083E0,-9.663339257E-1,-9.414564818E-2,1.095217586E0,1.463614095E0
1.320182083E0,-8.912779093E-1,1.082038730E-1,1.283098102E0,1.566022071E0
1.330145083E0,-6.240033507E-1,1.939011961E-1,1.348200083E0,1.498206033E0
1.340107083E0,-5.369905829E-1,2.227778882E-1,1.334818602E0,1.455929110E0
1.350070083E0,-4.715711474E-1,2.265486568E-1,1.295116186E0,1.396792603E0
1.360033083E0,-4.633345306E-1,1.780734211E-1,1.255670905E0,1.350221631E0
1.369996083E0,-5.172113180E-1,9.253801405E-2,1.236106157E0,1.343141565E0
1.379958083E0,-5.495460629E-1,-1.272632368E-2,1.246178031E0,1.362028825E0
1.389921083E0,-5.289055109E-1,-1.252187788E-1,1.255916953E0,1.368483897E0
1.399884083E0,-4.951746762E-1,-2.620663345E-1,1.231869102E0,1.353284230E0
1.409847083E0,-4.873822629E-1,-4.064152837E-1,1.134226680E0,1.299686506E0
1.419810083E0,-4.621452391E-1,-5.074228644E-1,9.722218513E-1,1.190072062E0
1.429772083E0,-3.847750723E-1,-5.579398274E-1,7.541502714E-1,1.013948391E0
1.439735083E0,-2.795709372E-1,-6.062651873E-1,4.679383337E-1,8.152813443E-1
1.449698083E0,-1.097978652E-1,-6.282695532E-1,1.444151402E-1,6.539372564E-1
1.459661083E0,6.740795076E-2,-5.459384322E-1,-9.634663165E-2,5.584579456E-1
1.469623083E0,6.547422707E-2,-3.598593771E-1,4.035210237E-2,3.679863284E-1
1.479586083E0,1.354113072E-1,-1.178866178E-1,4.375239834E-2,1.847910959E-1
1.489549083E0,1.381847262E-1,5.711156130E-2,3.007813171E-2,1.525170253E-1
1.499512083E0,2.338530868E-2,1.317634135E-1,1.419406943E-2,1.345731824E-1
1.509475083E0,-6.743594259E-2,1.068945527E-1,-3.201097623E-2,1.303792712E-1
1.519437083E0,-1.027594432E-1,-1.371056680E-2,-2.181954123E-2,1.059413762E-1
1.529400083E0,-5.602362752E-2,-2.114007324E-1,-2.394341119E-2,2.200050078E-1
1.539363083E0,-1.785778999E-2,-3.948363662E-1,4.190765321E-5,3.952400011E-1
1.549326083E0,2.354717441E-2,-4.460630715E-1,9.053042158E-4,4.466850711E-1
1.559288083E0,6.878127903E-2,-3.955172002E-1,2.499869838E-2,4.022308478E-1
1.569251083E0,9.866460413E-2,-2.844862938E-1,3.397195414E-2,3.030202124E-1
1.579214083E0,6.997948140E-2,-1.277567893E-1,2.289530449E-2,1.474554848E-1
1.589176708E0,3.962690011E-2,5.173388124E-2,1.232708246E-2,6.632226354E-2
1.599138708E0,3.483393043E-2,2.098658979E-1,-7.016807795E-4,2.127383138E-1
1.609101708E0,6.982057355E-3,2.730669677E-1,-6.413628347E-3,2.732315000E-1
1.619064708E0,-7.876054198E-2,2.139043212E-1,-2.623233944E-2,2.294480709E-1
1.629027708E0,-1.692361236E-1,1.085832193E-1,-5.430232733E-2,2.082784766E-1
1.638990708E0,-2.041958421E-1,3.712192550E-2,-6.082887948E-2,2.162732806E-1
1.648952708E0,-1.996181458E-1,5.204814672E-2,-6.160146743E-2,2.152931827E-1
1.658915708E0,-1.549474597E-1,1.384507120E-1,-5.501122773E-2,2.149501107E-1
1.668878708E0,-4.910013080E-2,2.058182955E-1,-2.591459453E-2,2.131749512E-1
1.678841708E0,6.365183741E-2,2.118604481E-1,1.624832675E-2,2.218116634E-1
1.688803708E0,1.883572936E-1,3.100613058E-1,2.710443363E-2,3.638009534E-1
1.698766708E0,2.946535647E-1,5.276942253E-1,6.389237940E-2,6.077533667E-1
1.708729708E0,3.640163839E-1,7.754009962E-1,5.961321667E-2,8.586666223E-1
1.718692708E0,3.709703088E-1,9.965254068E-1,2.872737497E-2,1.063723234E0
1.728655708E0,3.383287489E-1,1.140333056E0,9.105205536E-3,1.189499360E0
1.738617708E0,2.974765897E-1,1.209133267E0,2.904682979E-2,1.245527719E0
1.748580708E0,2.890436947E-1,1.296813846E0,2.718900889E-2,1.328913710E0
1.758543708E0,2.559951544E-1,1.446647048E0,2.259268425E-3,1.469124333E0
1.768506708E0,1.674439907E-1,1.664009213E0,-7.678761333E-2,1.674174570E0
1.778468708E0,-1.607542159E-3,1.876482129E0,-1.751096845E-1,1.884635553E0
1.788431708E0,-1.905532330E-1,2.061933756E0,-2.448573411E-1,2.085146629E0
1.798394708E0,-4.537262022E-1,2.116842747E0,-2.656787336E-1,2.181163880E0
1.808357708E0,-6.019591093E-1,1.973292589E0,-2.792283595E-1,2.081875810E0
1.818320708E0,-4.829971194E-1,1.744167209E0,-2.995971143E-1,1.834438306E0
1.828282708E0,-2.597235739E-1,1.503945827E0,-1.971924305E-1,1.538893837E0
1.838245708E0,1.717067324E-2,1.338251472E0,-2.951166779E-2,1.338686958E0
1.848208708E0,2.306177169E-1,1.260600805E0,9.279985726E-2,1.284877712E0
1.858171708E0,2.619095743E-1,1.219180226E0,1.494277716E-1,1.255916282E0
1.868134708E0,1.623257250E-1,1.150531173E0,1.534318477E-1,1.172012352E0
1.878096708E0,-3.654544055E-2,1.061438680E0,1.800075322E-1,1.077214162E0
1.888059708E0,-2.373429984E-1,9.643540978E-1,2.869419754E-1,1.033753463E0
1.898022708E0,-4.090719819E-1,8.910981417E-1,4.470252097E-1,1.077602581E0
1.907985708E0,-4.724352360E-1,8.745255470E-1,5.710446239E-1,1.146334134E0
1.917947708E0,-4.842173457E-1,8.597527742E-1,5.842777491E-1,1.146743981E0
1.927910708E0,-5.610188842E-1,7.383490801E-1,3.926989734E-1,1.007032292E0
1.937873708E0,-6.092016697E-1,4.589008689E-1,-3.056971729E-2,7.633159172E-1
1.947836708E0,-5.001084805E-1,2.808080912E-1,-4.499131739E-1,7.289605890E-1
1.957799708E0,-3.510734737E-1,2.108074427E-1,-4.626319110E-1,6.178354530E-1
1.967761708E0,-8.740720898E-2,1.502018869E-1,-3.675493300E-1,4.065625868E-1
1.977724708E0,2.162421048E-1,7.986032218E-2,-2.654968500E-1,3.516061665E-1
1.987687708E0,4.976045489E-1,2.959368378E-2,-3.025480807E-1,5.831135519E-1
1.997650708E0,6.198775172E-1,-1.549691893E-2,-4.291388988E-1,7.540878499E-1
2.007613708E0,6.944042444E-1,1.412169449E-2,-5.291360617E-1,8.731446894E-1
2.017575708E0,7.153074145E-1,7.468350232E-2,-5.977681875E-1,9.351840080E-1
2.027538708E0,6.479190588E-1,1.175896898E-1,-6.424381733E-1,9.199745912E-1
2.037501708E0,5.599884987E-1,1.172518209E-1,-6.795576215E-1,8.883319588E-1
2.047464708E0,4.943026602E-1,9.169372916E-2,-7.225152254E-1,8.802108332E-1
2.057427708E0,4.668778479E-1,4.437280446E-2,-7.307421565E-1,8.682902567E-1
2.067389708E0,4.592617452E-1,1.409399696E-2,-7.164117098E-1,8.510967802E-1
2.077352708E0,4.509814382E-1,1.530045457E-2,-7.058308125E-1,8.377442911E-1
2.087315708E0,4.291424453E-1,4.906294495E-2,-7.126924396E-1,8.333672206E-1
2.097278708E0,4.199963510E-1,1.125340387E-1,-7.389933467E-1,8.574217231E-1
2.107241708E0,4.278364480E-1,1.868831068E-1,-7.537496686E-1,8.866272524E-1
2.117203708E0,3.993369341E-1,1.900676489E-1,-7.660524249E-1,8.845518729E-1
2.127166708E0,2.173234671E-1,5.037073418E-2,-7.083532214E-1,7.426513223E-1
2.137129708E0,1.699735969E-1,-1.168903485E-1,-5.722974539E-1,6.083409841E-1
2.147092708E0,1.596642435E-1,-2.597039640E-1,-3.777662814E-1,4.854340150E-1
2.157054708E0,5.054209754E-2,-3.544948697E-1,-1.504743695E-1,3.884117045E-1
2.167017708E0,2.433206327E-2,-4.372589886E-1,5.370007083E-2,4.412155596E-1
2.176980708E0,2.158147981E-3,-4.431869388E-1,8.282015473E-2,4.508641684E-1
2.186943708E0,9.117643535E-2,-4.363436997E-1,5.119112134E-2,4.486975569E-1
2.196906708E0,8.220888674E-2,-5.193601251E-1,1.150197536E-1,5.382590308E-1
2.206868708E0,1.357261688E-1,-5.864288807E-1,1.329676062E-1,6.164420567E-1
2.216831708E0,1.610284299E-1,-5.418428779E-1,1.290588826E-1,5.798103610E-1
2.226794708E0,1.618002206E-1,-4.623498917E-1,1.349506080E-1,5.080929052E-1
2.236757708E0,1.501843929E-1,-3.591512740E-1,1.020863056E-1,4.024507464E-1
2.246720708E0,1.117190197E-1,-2.032564878E-1,6.124300137E-2,2.398854819E-1
2.256682708E0,9.101060778E-2,-2.644727007E-2,3.765434772E-2,1.019815607E-1
2.266645708E0,5.889448896E-2,1.117449626E-1,1.786173508E-2,1.275717017E-1
2.276608708E0,2.169415355E-2,1.601008326E-1,4.692814779E-3,1.616320989E-1
2.286571708E0,-7.290626876E-3,1.448592991E-1,-9.474669583E-3,1.453517772E-1
2.296534708E0,-1.287299767E-2,1.405709535E-1,-2.432930842E-2,1.432404352E-1
2.306496708E0,-9.957900271E-3,1.560740173E-1,-1.915531978E-2,1.575600994E-1
2.316459708E0,1.486658491E-2,1.570284665E-1,-1.088006701E-2,1.581054410E-1
2.326422708E0,4.877022281E-2,1.072888598E-1,1.441197470E-2,1.187313736E-1
2.336385708E0,7.490940392E-2,5.106989294E-2,2.417076379E-2,9.382845295E-2
2.346348708E0,7.271202654E-2,2.107524127E-2,1.605371572E-2,7.738815404E-2
2.356310708E0,5.497314036E-2,5.654272623E-3,5.344478413E-4,5.526574522E-2
2.366273708E0,5.404689163E-2,1.286371611E-2,-2.717334777E-2,6.184603881E-2
2.376236708E0,6.364857405E-2,2.597178519E-2,-8.447697014E-2,1.089129611E-1
2.386199708E0,8.300229907E-2,2.030138299E-2,-1.434422880E-1,1.669647202E-1
2.396162708E0,9.777024388E-2,-2.599772811E-2,-1.491118073E-1,1.801922128E-1
2.406124708E0,6.840623170E-2,-7.960582525E-2,-8.855392039E-2,1.373255139E-1
2.416087708E0,6.994450931E-3,-1.222824976E-1,1.526843198E-2,1.234303714E-1
2.426050708E0,1.501269639E-2,-1.505892575E-1,3.371828049E-2,1.550465348E-1
2.436013708E0,5.899913609E-2,-1.306894869E-1,1.359460317E-2,1.440328201E-1
2.445976708E0,4.460208863E-2,-6.906714290E-2,3.477019817E-2,8.926692119E-2
2.455938708E0,6.666553020E-2,-1.387093216E-2,1.367271319E-2,6.945242085E-2
2.465901708E0,3.243272379E-2,5.379199982E-2,-4.402839765E-2,7.670697893E-2
2.475864708E0,1.495341305E-3,1.476293355E-1,-1.487559974E-1,2.095829276E-1
2.485827708E0,7.071781904E-2,1.869759411E-1,-2.238938957E-1,3.001491113E-1
2.495790708E0,1.422633976E-1,1.936054975E-1,-2.652202547E-1,3.578599536E-1
2.505752708E0,1.632368565E-1,1.957863569E-1,-2.537966073E-1,3.597100036E-1
2.515715708E0,1.449774802E-1,2.441522181E-1,-1.975049376E-1,3.458857843E-1
2.525678708E0,9.341548383E-2,3.852864504E-1,-1.055129617E-1,4.102500293E-1
2.535641708E0,3.181053326E-3,6.442170739E-1,4.316935316E-2,6.456696915E-1
2.545604708E0,-5.922293290E-2,8.832879663E-1,5.644547567E-2,8.870688129E-1
2.555566708E0,-1.158932894E-1,1.016695023E0,3.803048655E-2,1.023985518E0
2.565529708E0,-1.938650608E-1,1.078810573E0,7.543511689E-2,1.098683926E0
2.575492708E0,-2.129278928E-1,1.205181241E0,1.272296607E-1,1.230441993E0
2.585455500E0,1.461845823E-2,1.486380935E0,1.724789143E-1,1.496426062E0
2.595418500E0,1.819398403E-1,1.804526329E0,1.491538733E-1,1.819797861E0
2.605381500E0,3.040401936E-1,2.096282721E0,1.404325515E-1,2.122866690E0
2.615343500E0,2.675192654E-1,2.388928652E0,1.793342084E-1,2.410540898E0
2.625306500E0,2.377395332E-1,2.690871477E0,1.604843438E-1,2.706116150E0
2.635269500E0,2.092877775E-1,2.999890089E0,9.909082949E-2,3.008813871E0
2.645232500E0,1.434003711E-1,3.298051834E0,2.327835932E-2,3.301249983E0
2.655195500E0,7.620871067E-2,3.603721142E0,-6.466318667E-2,3.605106817E0
2.665157500E0,8.499435149E-3,3.916049242E0,-1.570964456E-1,3.919208236E0
2.675120500E0,-4.439276457E-2,4.233357430E0,-2.396389842E-1,4.240367046E0
2.685083500E0,-7.747907937E-2,4.564598083E0,-2.862725258E-1,4.574222407E0
2.695046500E0,-7.397841662E-2,4.901989937E0,-3.070554435E-1,4.912154435E0
2.705009500E0,-4.273528233E-2,5.245190620E0,-2.881400883E-1,5.253272852E0
2.714971500E0,4.972963594E-3,5.586353779E0,-2.376937270E-1,5.591410518E0
2.724934500E0,5.035535991E-2,5.924198151E0,-1.601992100E-1,5.926577695E0
2.734897500E0,8.076585829E-2,6.255010605E0,-7.508689910E-2,6.255982643E0
2.744860500E0,9.989321977E-2,6.606313229E0,-4.200739786E-3,6.607069757E0
2.754823500E0,1.099619716E-1,6.951720238E0,4.268538952E-2,6.952720902E0
2.764786500E0,9.836550802E-2,7.299324512E0,3.836361319E-2,7.300088073E0
2.774748500E0,8.075920492E-2,7.667573929E0,-2.395047620E-2,7.668036621E0
2.784711500E0,8.465167880E-2,8.065539360E0,-1.101407558E-1,8.066735527E0
2.794674500E0,9.846626967E-2,8.495226860E0,-1.942248791E-1,8.498017317E0
2.804637500E0,1.030919179E-1,8.945356369E0,-2.500548363E-1,8.949444448E0
2.814600500E0,1.068477929E-1,9.410151482E0,-2.578718960E-1,9.414290482E0
2.824562500E0,1.276350915E-1,9.883482933E0,-1.828908622E-1,9.885998921E0
2.834525500E0,1.135471687E-1,1.036310387E1,-5.242149904E-2,1.036385849E1
2.844488500E0,5.464310944E-2,1.087478542E1,7.849923521E-2,1.087520602E1
2.854451500E0,-4.097834229E-2,1.140264893E1,1.998759210E-1,1.140447422E1
2.864414500E0,-1.341594160E-1,1.190071869E1,3.048028648E-1,1.190537731E1
2.874376500E0,-2.264992595E-1,1.233209229E1,3.653780818E-1,1.233958278E1
2.884339500E0,-2.660501301E-1,1.277856255E1,3.415552974E-1,1.278589471E1
2.894302500E0,-2.322099358E-1,1.324326706E1,2.870895863E-1,1.324841365E1
2.904265500E0,-1.186713949E-1,1.362365055E1,2.202162892E-1,1.362594703E1
2.914228500E0,5.074215308E-2,1.397527218E1,1.825156361E-1,1.397655606E1
2.924191500E0,2.270620614E-1,1.434517288E1,1.860390007E-1,1.434817594E1
2.934153500E0,3.845396340E-1,1.470374775E1,2.135811895E-1,1.471032581E1
2.944116500E0,5.454507470E-1,1.499328136E1,2.805660665E-1,1.500582287E1
2.954079500E0,8.205184340E-1,1.510822105E1,4.180887640E-1,1.513626084E1
2.964042500E0,8.318579197E-1,1.531161880E1,4.983305931E-1,1.534229420E1
2.974005500E0,7.373599410E-1,1.557365608E1,5.655327439E-1,1.560135541E1
2.983967500E0,7.781283855E-1,1.594889069E1,6.347019672E-1,1.598047072E1
2.993930500E0,8.592448235E-1,1.609557915E1,6.471127272E-1,1.613148241E1
3.003893500E0,8.740578294E-1,1.624314690E1,6.128895283E-1,1.627818884E1
3.013856500E0,8.518993258E-1,1.652784538E1,5.725498199E-1,1.655968655E1
3.023819500E0,8.773679137E-1,1.678225327E1,3.841183782E-1,1.680956115E1
3.033782500E0,8.694353104E-1,1.699833107E1,1.487620324E-1,1.702120169E1
3.043744500E0,9.595356584E-1,1.724274445E1,-1.691168696E-1,1.727025029E1
3.053707500E0,1.214285135E0,1.749622726E1,-5.078811049E-1,1.754566613E1
3.063670500E0,1.579405308E0,1.781625748E1,-7.696170807E-1,1.790267751E1
