"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.988519583E-1,-1.904482096E-1,1.351047707E1,-3.516558707E-1,1.351639460E1
6.088149584E-1,-3.073835671E-1,1.413271427E1,-4.928494692E-1,1.414464556E1
6.187779583E-1,-1.130740121E-1,1.483421421E1,-2.409314662E-1,1.483660153E1
6.287409583E-1,-1.279853582E-1,1.553673363E1,-2.345207483E-1,1.553903060E1
6.387039584E-1,-1.724058241E-1,1.630998993E1,-3.599521816E-1,1.631487238E1
6.486669583E-1,-1.993238181E-1,1.695615387E1,-2.770200074E-1,1.695958797E1
6.586299583E-1,-2.092179954E-1,1.760530281E1,2.285618149E-2,1.760656076E1
6.685929584E-1,-1.848092526E-1,1.829805374E1,-4.473839700E-2,1.829904169E1
6.785559583E-1,-1.176424623E-1,1.889615059E1,-3.757741153E-1,1.890025272E1
6.885189583E-1,-2.230659574E-1,1.952835846E1,-3.403721452E-1,1.953259828E1
6.984819584E-1,-3.238556683E-1,2.019944000E1,-2.711520493E-1,2.020385563E1
7.084449584E-1,-1.384281814E-1,2.087993813E1,-3.736951351E-1,2.088374072E1
7.184079583E-1,-5.821271241E-2,2.155460358E1,-4.447152615E-1,2.155926937E1
7.283699583E-1,-2.437804490E-1,2.218623352E1,-4.841393530E-1,2.219285420E1
7.383329584E-1,-5.944252610E-1,2.242294502E1,-6.167181730E-1,2.243929915E1
7.482959583E-1,-2.919818461E-1,2.308053398E1,-7.975706458E-1,2.309615598E1
7.582589583E-1,-4.849616885E-1,2.372889328E1,-1.050599217E0,2.375708995E1
7.682219584E-1,-2.282859534E-1,2.426936722E1,-8.953170776E-1,2.428694901E1
7.781849583E-1,-1.588802487E-1,2.470255852E1,-7.520669699E-1,2.471451486E1
7.881479583E-1,-1.686967164E-1,2.522433472E1,-5.653300881E-1,2.523123300E1
7.981109584E-1,-1.941711754E-1,2.571526146E1,-8.976012468E-2,2.571615117E1
8.080739583E-1,-2.918273509E-1,2.609088516E1,-6.365699321E-2,2.609259481E1
8.180369583E-1,-2.033744454E-1,2.647428131E1,-3.961353302E-1,2.647802590E1
8.279999584E-1,-4.619248211E-1,2.693268013E1,-2.714299262E-1,2.693800861E1
8.379629583E-1,-4.038892090E-1,2.738122368E1,-3.727597296E-1,2.738673924E1
8.479259583E-1,-2.885443270E-1,2.782328033E1,-4.761792123E-1,2.782885073E1
8.578889584E-1,-2.429187745E-1,2.818321609E1,-5.545424819E-1,2.818971792E1
8.678519584E-1,-1.104673371E-1,2.842350769E1,-6.757838130E-1,2.843175472E1
8.778139583E-1,-2.280794531E-1,2.863330841E1,-8.628935218E-1,2.864721550E1
8.877769583E-1,-1.054186374E-1,2.863769913E1,-9.797376990E-1,2.865464727E1
8.977399584E-1,3.667165712E-2,2.863279533E1,-1.087037086E0,2.865344592E1
9.077029583E-1,1.941892505E-1,2.807563019E1,-1.465119600E0,2.811450329E1
9.176659583E-1,2.409226745E-1,2.684667015E1,-1.655875683E0,2.689876700E1
9.276289584E-1,1.193571314E-1,2.825116920E1,-1.274780989E0,2.828016751E1
9.375919583E-1,3.452035785E-1,2.746743202E1,-1.320357323E0,2.750131508E1
9.475549583E-1,3.274191320E-1,2.737059975E1,-1.353816628E0,2.740601673E1
9.575179584E-1,4.313364625E-1,2.743482399E1,-1.414162755E0,2.747463330E1
9.674809583E-1,6.322761178E-1,2.743072319E1,-1.466566443E0,2.747717535E1
9.774439583E-1,7.823033929E-1,2.712324905E1,-1.847884297E0,2.719737697E1
9.874069584E-1,7.137719393E-1,2.304904938E1,-2.534741402E0,2.319898837E1
9.973699583E-1,1.101718545E0,1.636834908E1,-2.740909815E0,1.663277553E1
1.007332958E0,1.423456669E0,1.376527691E1,-1.375326753E0,1.390685446E1
1.017295958E0,2.548846483E0,1.295105219E0,-3.322554827E-1,2.878247666E0
