"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.985891250E-1,2.529811114E-3,-9.224390984E-2,-1.456502452E-2,9.342097615E-2
6.085521250E-1,7.201525848E-3,-9.313493222E-2,-2.573903836E-2,9.689414673E-2
6.185141250E-1,1.557450462E-2,-8.420828730E-2,-2.773215063E-2,9.001484890E-2
6.284771250E-1,1.606886089E-2,-5.645494536E-2,-1.559393574E-2,6.073335144E-2
6.384391250E-1,1.135985926E-2,-3.030510433E-2,3.815684468E-4,3.236651580E-2
6.484021250E-1,7.938579656E-3,-1.293359045E-2,1.204518508E-2,1.937486239E-2
6.583641250E-1,3.266063519E-3,-1.321375649E-2,2.430371568E-2,2.785571983E-2
6.683271250E-1,-6.328849588E-3,-1.046317164E-2,1.371499524E-2,1.837480319E-2
6.782891250E-1,-2.903492190E-3,9.225312620E-3,-4.504222423E-3,1.066886496E-2
6.882521250E-1,2.889210591E-3,3.354539350E-2,-2.420798689E-2,4.146887498E-2
6.982141250E-1,3.469779622E-3,5.896154046E-2,-4.046232253E-2,7.159400931E-2
7.081771250E-1,9.584864601E-3,7.096738368E-2,-4.932826757E-2,8.695698453E-2
7.181391250E-1,1.076597534E-2,6.040928140E-2,-4.904837161E-2,7.855526884E-2
7.281021250E-1,1.117471606E-2,3.701796383E-2,-4.779167473E-2,6.147558945E-2
7.380641250E-1,1.075420249E-2,9.835612960E-3,-3.245426342E-2,3.557627535E-2
7.480271250E-1,2.398263197E-3,-1.565149240E-2,-1.809655689E-3,1.593724363E-2
7.579891250E-1,-7.338253781E-3,-1.968991011E-2,2.736420929E-2,3.450134025E-2
7.679521250E-1,-1.102967374E-2,-2.245364711E-2,4.225671291E-2,4.910651441E-2
7.779141250E-1,-1.260173880E-2,-3.852529079E-2,4.237895086E-2,5.864279433E-2
7.878771250E-1,-3.662964329E-3,-6.238832697E-2,3.052583337E-2,6.955247769E-2
7.978401250E-1,-2.615752164E-4,-7.998809218E-2,1.195108332E-2,8.087639770E-2
8.078021250E-1,1.098772511E-3,-7.636659592E-2,2.331065480E-3,7.641006570E-2
8.177651250E-1,2.708919579E-3,-6.157247350E-2,-5.988650024E-3,6.192230347E-2
8.277271250E-1,1.605105004E-3,-5.007752404E-2,-7.559896447E-3,5.067037409E-2
8.376901250E-1,1.122273970E-3,-6.294725090E-2,-6.010202691E-3,6.324348529E-2
8.476521250E-1,3.927105572E-4,-7.387218624E-2,-5.405927077E-4,7.387520804E-2
8.576151250E-1,1.919083297E-4,-8.919468522E-2,2.646145411E-3,8.923413465E-2
8.675771250E-1,2.282684436E-3,-8.786876500E-2,6.781895645E-3,8.815965414E-2
8.775401250E-1,-2.603682224E-4,-4.892856255E-2,9.319887497E-3,4.980895831E-2
8.875021250E-1,-1.626775134E-3,-5.826535635E-3,1.456994377E-2,1.577587323E-2
8.974651250E-1,-6.696162745E-5,1.981944032E-2,1.328470279E-2,2.385996703E-2
9.074271250E-1,-9.920070879E-4,2.078139782E-2,1.333412528E-2,2.471132272E-2
9.173901250E-1,-1.823712140E-3,5.776083563E-3,1.084114052E-2,1.241851018E-2
9.273521250E-1,-2.637044061E-3,-3.453863319E-4,3.576644696E-3,4.457093266E-3
9.373151250E-1,4.862417467E-3,4.925009329E-3,-8.267498575E-3,1.078194571E-2
9.472771250E-1,4.997307900E-3,1.733330637E-2,-1.838461682E-2,2.575676089E-2
9.572401250E-1,-2.162068151E-3,1.699881256E-2,-1.340876799E-2,2.175842885E-2
9.672021250E-1,-2.238429617E-3,-1.115711778E-2,-1.220861077E-2,1.668957823E-2
9.771651250E-1,1.429009484E-3,-3.856743872E-2,-8.263936266E-3,3.946874764E-2
9.871271250E-1,-1.970910933E-3,-4.174243286E-2,-6.548437290E-3,4.229890332E-2
9.970901250E-1,1.902656863E-3,-2.962717973E-2,-8.999078535E-3,3.102214203E-2
1.007052125E0,2.009575721E-3,-9.179115295E-3,-7.778101601E-3,1.219809070E-2
1.017015125E0,-2.334306017E-3,-8.991096169E-3,-1.249362715E-3,9.372817191E-3
1.026978125E0,-3.734055441E-3,-1.890706085E-2,7.187578827E-3,2.056894283E-2
1.036940125E0,-8.024141192E-3,-3.555474803E-2,1.244678907E-2,3.851557487E-2
1.046903125E0,-4.083335865E-3,-3.531501442E-2,6.146731786E-3,3.607777969E-2
1.056865125E0,-3.060948104E-3,3.848632798E-3,-1.662224531E-5,4.917484520E-3
1.066828125E0,-1.119051129E-2,6.203729659E-2,-8.916979656E-3,6.366605247E-2
1.076790125E0,-1.169464737E-2,1.116277575E-1,-2.661395073E-2,1.153508709E-1
1.086753125E0,-2.139673382E-2,1.438490748E-1,-2.855186537E-2,1.482079133E-1
1.096715125E0,-4.500965402E-2,1.685866565E-1,-3.032260388E-2,1.771067192E-1
1.106678125E0,-1.189628467E-1,1.804105937E-1,-3.483328223E-2,2.188915229E-1
1.116639833E0,-2.210426182E-1,2.131363153E-1,-3.943522274E-2,3.095836959E-1
1.126602833E0,-3.099468946E-1,2.749364972E-1,-2.692003921E-2,4.151889251E-1
1.136564833E0,-3.954210579E-1,3.631864488E-1,-2.349947393E-2,5.374145839E-1
1.146527833E0,-5.011847615E-1,4.916275144E-1,-2.343638055E-2,7.024478927E-1
1.156489833E0,-5.916283727E-1,6.676688194E-1,-1.360825263E-2,8.921832594E-1
1.166452833E0,-6.844995618E-1,9.116586447E-1,-1.401997078E-2,1.140113018E0
1.176414833E0,-7.393814325E-1,1.168293595E0,-2.811821178E-2,1.382890256E0
1.186377833E0,-8.462042212E-1,1.558988571E0,-2.837206610E-2,1.774066493E0
1.196339833E0,-1.075623035E0,2.211846113E0,-4.883446544E-2,2.460002632E0
1.206302833E0,-1.044132710E0,2.980234623E0,-5.526842922E-2,3.158332807E0
1.216264833E0,-9.112752080E-1,3.846085787E0,-2.998331562E-2,3.952682302E0
1.226227833E0,-7.533050776E-1,4.710481644E0,-3.057622910E-2,4.770434022E0
1.236189833E0,-6.112158298E-1,5.568253517E0,-1.127310377E-2,5.601710373E0
1.246152833E0,-4.903744757E-1,6.414008141E0,4.871156067E-3,6.432728137E0
1.256115833E0,-4.054822326E-1,7.286376476E0,3.484024107E-2,7.297733336E0
1.266077833E0,-3.244580626E-1,8.205910683E0,8.825437725E-2,8.212796844E0
1.276040833E0,-2.168456018E-1,9.107407570E0,1.342884451E-1,9.110978435E0
1.286002833E0,-1.364070177E-1,1.000010586E1,1.831149012E-1,1.000271239E1
1.295965833E0,-6.634324044E-2,1.090931034E1,2.358577400E-1,1.091206133E1
1.305927833E0,-1.028842479E-2,1.180431175E1,2.934051156E-1,1.180796207E1
1.315890833E0,-2.393552661E-2,1.269225597E1,3.320419788E-1,1.269662107E1
1.325852833E0,-8.364114165E-2,1.355004883E1,3.738214970E-1,1.355546243E1
1.335815833E0,-5.730194226E-2,1.436021900E1,3.975433409E-1,1.436583496E1
1.345777833E0,3.672682121E-2,1.506910133E1,4.339145124E-1,1.507539206E1
1.355740833E0,1.965196878E-1,1.575727558E1,4.781581461E-1,1.576575368E1
1.365702833E0,1.990192682E-1,1.629342270E1,5.119450688E-1,1.630267830E1
1.375665833E0,9.945937991E-2,1.685454941E1,4.974766374E-1,1.686218286E1
1.385627833E0,-6.874480844E-2,1.758261681E1,3.875263035E-1,1.758702124E1
1.395590833E0,-2.406041920E-1,1.819969559E1,1.736981720E-1,1.820211474E1
1.405553833E0,-3.387888968E-1,1.869257927E1,-3.723546118E-2,1.869568624E1
1.415515833E0,-3.673603535E-1,1.924444389E1,-1.931278408E-1,1.924891874E1
1.425478833E0,-3.621096313E-1,1.991638565E1,-2.227010727E-1,1.992092208E1
1.435440833E0,-4.136947989E-1,2.076088142E1,-1.236293465E-1,2.076537082E1
1.445403833E0,-5.798578262E-1,2.150491905E1,1.728674583E-2,2.151274221E1
1.455365833E0,-8.551428914E-1,2.220446205E1,1.488189399E-1,2.222142100E1
1.465328833E0,-1.280576348E0,2.300181770E1,2.523247004E-1,2.303881857E1
1.475290833E0,-1.698672414E0,2.398602676E1,2.033861727E-1,2.404696101E1
1.485253833E0,-1.860695362E0,2.523554802E1,-1.555253752E-2,2.530405724E1
1.495215833E0,-1.638605356E0,2.681170273E1,-2.754602730E-1,2.686314034E1
1.505178833E0,-1.122386694E0,2.823229408E1,-3.319667578E-1,2.825654584E1
