"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.976553290E-1,3.769038711E-3,-4.583321884E-2,-1.608224958E-2,4.871887061E-2
3.996566620E-1,7.434229832E-3,-4.766581208E-2,-1.424965356E-2,5.030258483E-2
4.016580950E-1,6.823364645E-3,-4.400062189E-2,-1.424965356E-2,4.675110328E-2
4.036594280E-1,4.990769085E-3,-4.644408450E-2,-1.119532809E-2,4.803432243E-2
4.056607610E-1,3.769038711E-3,-4.461148754E-2,-1.547138393E-2,4.736828257E-2
4.076621270E-1,4.379903898E-3,-3.972456604E-2,-1.241705753E-2,4.184982704E-2
4.096634600E-1,4.990769085E-3,-3.728110343E-2,-1.241705753E-2,3.961024826E-2
4.116647930E-1,4.379903898E-3,-3.789197281E-2,-1.791484468E-2,4.214174678E-2
4.136660930E-1,4.990769085E-3,-3.300505131E-2,-1.058446243E-2,3.501816719E-2
4.156674260E-1,9.266825393E-3,-3.483764827E-2,-1.486051828E-2,3.899193242E-2
4.176687590E-1,4.990769085E-3,-3.422677889E-2,-6.308405194E-3,3.515929672E-2
4.196701250E-1,4.379903898E-3,-3.422677889E-2,-1.363878790E-2,3.710353739E-2
4.216714580E-1,6.212499458E-3,-2.384207025E-2,-5.086674821E-3,2.515777661E-2
4.236717910E-1,5.601634271E-3,-2.445293590E-2,-9.973596781E-3,2.699624073E-2
4.256731910E-1,2.547307871E-3,-2.811812796E-2,-1.241705753E-2,3.084317128E-2
4.276744570E-1,3.158173291E-3,-3.056158870E-2,-1.363878790E-2,3.361549194E-2
4.296758570E-1,5.601634271E-3,-2.628553286E-2,-1.058446243E-2,2.888491629E-2
4.316771570E-1,9.266825393E-3,-2.689639665E-2,-1.119532809E-2,3.057164661E-2
4.336784900E-1,7.434229832E-3,-2.628553286E-2,-8.751866408E-3,2.868435421E-2
4.356805900E-1,5.601634271E-3,-2.750726044E-2,-1.424965356E-2,3.148142802E-2
4.376819560E-1,1.936442801E-3,-2.689639665E-2,-1.486051828E-2,3.078962434E-2
4.396833560E-1,1.936442801E-3,-2.750726044E-2,-9.973596781E-3,2.932357107E-2
4.416846890E-1,1.936442801E-3,-3.056158870E-2,-1.302792225E-2,3.327893137E-2
4.436860550E-1,4.379903898E-3,-2.995072305E-2,-8.751866408E-3,3.150911829E-2
4.456873880E-1,4.990769085E-3,-2.445293590E-2,-8.751866408E-3,2.644709844E-2
4.476879880E-1,1.038470946E-4,-2.933985740E-2,-9.362732060E-3,3.079770719E-2
4.496893210E-1,1.936442801E-3,-2.628553286E-2,-6.308405194E-3,2.710119969E-2
4.516905870E-1,7.147123106E-4,-3.056158870E-2,-6.919270381E-3,3.134322607E-2
4.536919200E-1,5.601634271E-3,-2.933985740E-2,-8.106181631E-4,2.988080723E-2
4.556932530E-1,5.601634271E-3,-2.933985740E-2,-1.363878790E-2,3.283629203E-2
4.576945860E-1,1.936442801E-3,-3.178332001E-2,-1.547138393E-2,3.540187795E-2
4.596958860E-1,-1.117883483E-3,-3.911370039E-2,-5.697540473E-3,3.954229620E-2
4.616972190E-1,6.212499458E-3,-3.911370039E-2,-1.363878790E-2,4.188667143E-2
4.636985520E-1,-3.561344463E-3,-3.850283846E-2,-9.362732060E-3,3.978457610E-2
4.656999180E-1,-1.117883483E-3,-4.094629735E-2,-9.973596781E-3,4.215829174E-2
4.677012510E-1,-1.117883483E-3,-4.216802493E-2,-8.751866408E-3,4.308116938E-2
4.697025840E-1,8.655959740E-3,-4.583321884E-2,-1.486051828E-2,4.895349418E-2
4.717040170E-1,2.547307871E-3,-4.583321884E-2,-9.362732060E-3,4.684904992E-2
4.737053500E-1,1.325577614E-3,-4.216802493E-2,-3.864944447E-3,4.236551992E-2
4.757066830E-1,1.325577614E-3,-4.522235319E-2,-1.180619281E-2,4.675686658E-2
4.777080490E-1,2.547307871E-3,-5.072014406E-2,-6.919270381E-3,5.125327398E-2
4.797093820E-1,3.158173291E-3,-4.644408450E-2,-7.530136034E-3,4.715644168E-2
4.817107150E-1,-1.117883483E-3,-4.583321884E-2,-1.180619281E-2,4.734257916E-2
4.837123810E-1,2.547307871E-3,-4.827668145E-2,-1.119532809E-2,4.962320143E-2
4.857137140E-1,4.990769085E-3,-4.155716300E-2,-6.308405194E-3,4.232849571E-2
4.877151140E-1,-1.117883483E-3,-4.400062189E-2,-8.141000755E-3,4.476137043E-2
4.897164800E-1,1.038470946E-4,-4.949840903E-2,-8.141000755E-3,5.016352434E-2
4.917178800E-1,1.038470946E-4,-4.888754711E-2,-8.141000755E-3,4.956086096E-2
4.937192130E-1,1.038470946E-4,-4.338975996E-2,-1.363878790E-2,4.548294833E-2
4.957198790E-1,4.990769085E-3,-4.400062189E-2,-6.308405194E-3,4.472983879E-2
4.977212120E-1,7.147123106E-4,-4.216802493E-2,-7.530136034E-3,4.284105611E-2
4.997225120E-1,-4.172209650E-3,-3.972456604E-2,-7.530136034E-3,4.064666566E-2
5.017238780E-1,-5.393940024E-3,-3.789197281E-2,-5.086674821E-3,3.861049667E-2
5.037252110E-1,-3.561344463E-3,-3.667024150E-2,-9.973596781E-3,3.816886715E-2
5.057265440E-1,-1.728748670E-3,-3.544851020E-2,-1.058446243E-2,3.703533843E-2
5.077278770E-1,-1.117883483E-3,-2.872899175E-2,-3.254079027E-3,2.893429903E-2
5.097292100E-1,-1.728748670E-3,-2.750726044E-2,-5.086674821E-3,2.802699074E-2
5.117305760E-1,-1.728748670E-3,-2.628553286E-2,-4.475809634E-3,2.671985557E-2
5.137319420E-1,-1.728748670E-3,-2.872899175E-2,-8.751866408E-3,3.008219913E-2
5.157332750E-1,-5.070181214E-4,-2.323120460E-2,-4.475809634E-3,2.366387133E-2
5.177346080E-1,-4.172209650E-3,-2.323120460E-2,-7.530136034E-3,2.477497022E-2
5.197360080E-1,-4.172209650E-3,-1.895514876E-2,-5.086674821E-3,2.006437785E-2
5.217372740E-1,-6.615670864E-3,-1.590082236E-2,-8.141000755E-3,1.904938702E-2
5.237385740E-1,-2.339613857E-3,-1.406822726E-2,-3.864944447E-3,1.477587922E-2
5.257399070E-1,-4.172209650E-3,-1.406822726E-2,-2.032348653E-3,1.481393913E-2
5.277412400E-1,-1.150259282E-2,-1.284649596E-2,-4.475809634E-3,1.781502096E-2
5.297425400E-1,-5.393940024E-3,-7.959574461E-3,-6.308405194E-3,1.149979959E-2
5.317438730E-1,-6.004805677E-3,-9.792169556E-3,-8.751866408E-3,1.444089476E-2
5.337452060E-1,-6.004805677E-3,-9.181304835E-3,-9.362732060E-3,1.442271824E-2
5.357465720E-1,-9.669996798E-3,-5.516113248E-3,-3.254079027E-3,1.159850739E-2
5.377478380E-1,-4.172209650E-3,-1.832595626E-5,-8.106181631E-4,4.250267170E-3
5.397491710E-1,-5.070181214E-4,5.925393198E-4,-6.308405194E-3,6.356425593E-3
5.417505370E-1,-2.339613857E-3,-1.832595626E-5,-4.475809634E-3,5.050445596E-3
5.437518030E-1,-6.615670864E-3,3.646865720E-3,-1.180619281E-2,1.401616635E-2
5.457531360E-1,3.158173291E-3,4.868595861E-3,-8.751866408E-3,1.050106898E-2
5.477545020E-1,-5.070181214E-4,7.922922261E-3,-1.058446243E-2,1.323104718E-2
5.497558350E-1,1.038470946E-4,7.312057074E-3,-6.919270381E-3,1.006743589E-2
5.517571010E-1,-3.561344463E-3,9.144652635E-3,-1.058446243E-2,1.443394233E-2
5.537584670E-1,-3.561344463E-3,1.219897904E-2,-6.308405194E-3,1.418782013E-2
5.557597330E-1,2.547307871E-3,2.014022693E-2,-6.308405194E-3,2.125825709E-2
5.577610660E-1,-5.070181214E-4,2.014022693E-2,-8.141000755E-3,2.172928212E-2
5.597624660E-1,-1.728748670E-3,2.380541712E-2,-6.919270381E-3,2.485081002E-2
5.617634990E-1,-1.728748670E-3,2.930320613E-2,-5.086674821E-3,2.979162168E-2
5.637648320E-1,-3.561344463E-3,3.052493744E-2,-1.058446243E-2,3.250362787E-2
5.657662980E-1,-4.172209650E-3,3.419012949E-2,-1.058446243E-2,3.603336139E-2
5.677676980E-1,1.038470946E-4,3.052493744E-2,-8.751866408E-3,3.175496426E-2
5.697690310E-1,7.147123106E-4,4.029877856E-2,-4.475809634E-3,4.055286968E-2
5.717704310E-1,-2.950479044E-3,3.724445403E-2,-9.362732060E-3,3.851643070E-2
5.737717640E-1,1.038470946E-4,3.480099514E-2,-5.697540473E-3,3.526445823E-2
5.757730640E-1,-1.117883483E-3,3.846618161E-2,-7.530136034E-3,3.921223966E-2
5.777744300E-1,1.936442801E-3,4.274224117E-2,-9.973596781E-3,4.393314949E-2
5.797756960E-1,-3.561344463E-3,3.541185707E-2,-8.751866408E-3,3.665075662E-2
5.817770960E-1,7.147123106E-4,3.724445403E-2,-7.530136034E-3,3.800477757E-2
5.837784960E-1,7.147123106E-4,3.724445403E-2,-1.058446243E-2,3.872584427E-2
5.857798290E-1,1.325577614E-3,3.419012949E-2,-9.362732060E-3,3.547369254E-2
5.877811620E-1,-5.070181214E-4,3.296839818E-2,-9.362732060E-3,3.427583840E-2
5.897825620E-1,1.038470946E-4,3.235753253E-2,-6.919270381E-3,3.308922783E-2
5.917838950E-1,-5.070181214E-4,3.113580123E-2,-1.180619281E-2,3.330287336E-2
5.937852610E-1,-1.728748670E-3,2.930320613E-2,-8.751866408E-3,3.063105658E-2
5.957865940E-1,1.325577614E-3,2.685974538E-2,-9.362732060E-3,2.847567084E-2
5.977879270E-1,5.601634271E-3,2.014022693E-2,-1.180619281E-2,2.400819102E-2
5.997892930E-1,4.379903898E-3,2.502714843E-2,-6.308405194E-3,2.617895515E-2
6.017905590E-1,6.212499458E-3,1.586416923E-2,-9.973596781E-3,1.974182483E-2
6.037918920E-1,-1.117883483E-3,1.830762997E-2,-1.363878790E-2,2.285684830E-2
6.057932580E-1,-1.728748670E-3,1.891849749E-2,-1.241705753E-2,2.269540563E-2
6.077945910E-1,1.936442801E-3,1.830762997E-2,-9.973596781E-3,2.093780692E-2
6.097959240E-1,2.547307871E-3,1.219897904E-2,-9.973596781E-3,1.596171982E-2
6.117973570E-1,3.769038711E-3,1.586416923E-2,-1.180619281E-2,2.013116258E-2
6.138016570E-1,3.769038711E-3,1.647503488E-2,-1.058446243E-2,1.994149623E-2
6.158030570E-1,6.823364645E-3,1.342070941E-2,-1.424965356E-2,2.072984256E-2
6.178043570E-1,8.655959740E-3,1.830762997E-2,-1.058446243E-2,2.285007219E-2
6.198056900E-1,7.147123106E-4,1.586416923E-2,-9.362732060E-3,1.843484284E-2
6.218072560E-1,-1.117883483E-3,1.464243978E-2,-1.974743977E-2,2.460918698E-2
6.238086220E-1,4.379903898E-3,1.891849749E-2,-1.241705753E-2,2.304943433E-2
6.258098550E-1,-1.117883483E-3,1.464243978E-2,-1.180619281E-2,1.884242274E-2
6.278111880E-1,1.109942142E-2,1.830762997E-2,-1.180619281E-2,2.444898075E-2
6.298130540E-1,3.158173291E-3,2.685974538E-2,-9.973596781E-3,2.882520795E-2
6.318143870E-1,-5.070181214E-4,3.235753253E-2,-1.119532809E-2,3.424328182E-2
6.338157200E-1,4.990769085E-3,3.235753253E-2,-8.141000755E-3,3.373712467E-2
6.358171860E-1,1.038470946E-4,2.808147669E-2,-1.424965356E-2,3.149020076E-2
6.378185190E-1,1.936442801E-3,3.480099514E-2,-1.180619281E-2,3.680007150E-2
6.398198850E-1,1.936442801E-3,3.357926011E-2,-1.302792225E-2,3.606997752E-2
6.418212510E-1,1.325577614E-3,3.968791664E-2,-1.424965356E-2,4.218934118E-2
6.438225840E-1,7.147123106E-4,4.152050987E-2,-1.241705753E-2,4.334336017E-2
6.458239170E-1,8.655959740E-3,4.213137552E-2,-1.241705753E-2,4.476786526E-2
6.478252830E-1,3.158173291E-3,3.785531968E-2,-1.486051828E-2,4.079012491E-2
6.498266160E-1,6.212499458E-3,4.090964422E-2,-1.302792225E-2,4.338111222E-2
6.518279160E-1,7.434229832E-3,4.152050987E-2,-9.973596781E-3,4.334389398E-2
6.538293160E-1,6.212499458E-3,4.152050987E-2,-1.241705753E-2,4.378048888E-2
6.558305820E-1,1.415374782E-2,4.274224117E-2,-1.424965356E-2,4.722584445E-2
6.578319820E-1,3.769038711E-3,4.213137552E-2,-1.180619281E-2,4.391633688E-2
6.598332480E-1,8.045095019E-3,4.090964422E-2,-1.424965356E-2,4.406103914E-2
6.618346480E-1,1.354288310E-2,4.274224117E-2,-1.180619281E-2,4.636480402E-2
6.638360480E-1,9.877691045E-3,4.701830074E-2,-1.058446243E-2,4.919675020E-2
6.658373810E-1,1.109942142E-2,3.785531968E-2,-1.302792225E-2,4.154454407E-2
6.678387140E-1,9.266825393E-3,3.663358837E-2,-1.486051828E-2,4.060454228E-2
6.698400800E-1,1.109942142E-2,4.090964422E-2,-1.486051828E-2,4.491804926E-2
6.718413460E-1,1.293201745E-2,3.724445403E-2,-1.608224958E-2,4.257963342E-2
6.738397120E-1,1.232115179E-2,3.968791664E-2,-4.475809634E-3,4.179682261E-2
6.758410780E-1,1.720807515E-2,3.907705098E-2,-1.421483350E-3,4.272182556E-2
6.778431780E-1,1.720807515E-2,4.396396875E-2,-1.997529471E-4,4.721216263E-2
6.798445110E-1,2.087326534E-2,3.357926011E-2,2.243708121E-3,3.960169367E-2
6.818458770E-1,2.942537889E-2,3.052493744E-2,6.519765127E-3,4.289676055E-2
6.838471430E-1,2.881451324E-2,3.357926011E-2,1.873707026E-2,4.805122979E-2
6.858484760E-1,3.370143473E-2,2.869234048E-2,1.751533896E-2,4.760067441E-2
6.878495090E-1,3.553403169E-2,2.808147669E-2,2.240226232E-2,5.052819112E-2
6.898503420E-1,4.225354642E-2,2.869234048E-2,2.606745251E-2,5.734217180E-2
6.918516750E-1,4.652960598E-2,2.563801408E-2,2.606745251E-2,5.917621210E-2
6.938530410E-1,4.836220294E-2,2.869234048E-2,3.400870040E-2,6.571715741E-2
6.958542410E-1,4.225354642E-2,2.869234048E-2,3.400870040E-2,6.136126050E-2
6.978555740E-1,5.202739313E-2,3.235753253E-2,3.339783475E-2,6.978018998E-2
6.998569740E-1,4.347528145E-2,3.052493744E-2,3.767389432E-2,6.512445175E-2
7.018582400E-1,4.469700903E-2,2.380541712E-2,3.645215929E-2,6.239615707E-2
7.038595730E-1,4.042095318E-2,2.808147669E-2,4.072821885E-2,6.388435333E-2
7.058609390E-1,4.286441579E-2,3.052493744E-2,3.584129736E-2,6.366889777E-2
7.078622720E-1,4.530787840E-2,2.991406992E-2,3.767389432E-2,6.608311235E-2
7.098636050E-1,3.919922188E-2,3.113580123E-2,3.645215929E-2,6.192557655E-2
7.118650050E-1,3.981008753E-2,2.502714843E-2,3.217610717E-2,5.697809316E-2
7.138663380E-1,3.981008753E-2,2.747060917E-2,2.545658685E-2,5.465816729E-2
7.158677380E-1,3.919922188E-2,2.197282203E-2,1.751533896E-2,4.823039501E-2
7.178691040E-1,4.042095318E-2,2.380541712E-2,2.484572306E-2,5.308353130E-2
7.198705040E-1,3.675575927E-2,1.769676618E-2,1.934793405E-2,4.514979429E-2
7.218725370E-1,3.919922188E-2,1.769676618E-2,2.179139480E-2,4.821430718E-2
7.238736370E-1,3.309056908E-2,1.586416923E-2,2.056966536E-2,4.206861966E-2
7.258756700E-1,3.064711019E-2,1.586416923E-2,1.751533896E-2,3.870018511E-2
7.278770030E-1,2.759278379E-2,7.312057074E-3,1.262841746E-2,3.121385628E-2
7.298783360E-1,2.637105249E-2,1.036638394E-2,1.262841746E-2,3.102210910E-2
7.318797360E-1,2.759278379E-2,1.097724773E-2,6.519765127E-3,3.040343768E-2
7.338810690E-1,2.514932305E-2,5.479461048E-3,1.568274386E-2,3.014069339E-2
7.358824020E-1,2.026239969E-2,3.646865720E-3,1.323928218E-2,2.447739903E-2
7.378830350E-1,2.453845553E-2,-3.072652034E-3,5.908899475E-3,2.542620859E-2
7.398844010E-1,2.087326534E-2,-1.850921777E-3,8.963225409E-3,2.279163283E-2
7.418858010E-1,1.537547819E-2,-6.291912287E-4,7.741495036E-3,1.722590946E-2
7.438872010E-1,2.148413099E-2,-9.181304835E-3,8.963225409E-3,2.502406148E-2
7.458885010E-1,1.965153590E-2,-6.737843622E-3,7.130629849E-3,2.196422732E-2
7.478901670E-1,1.415374782E-2,-8.570439182E-3,7.130629849E-3,1.801740512E-2
7.498914330E-1,1.842980459E-2,-1.101390086E-2,8.352360688E-3,2.303748334E-2
7.518927330E-1,1.598634385E-2,-1.345736161E-2,6.519765127E-3,2.188997735E-2
7.538940660E-1,1.537547819E-2,-1.834428497E-2,4.076303914E-3,2.428032896E-2
7.558953990E-1,1.232115179E-2,-1.895514876E-2,6.519765127E-3,2.352904127E-2
7.578967650E-1,1.109942142E-2,-2.078774385E-2,2.243708121E-3,2.367195971E-2
7.598980980E-1,1.171028707E-2,-2.139860950E-2,4.076303914E-3,2.473150957E-2
7.618994980E-1,9.877691045E-3,-2.200947516E-2,5.908899475E-3,2.483748921E-2
7.639008640E-1,8.045095019E-3,-2.750726044E-2,4.076303914E-3,2.894804284E-2
7.659021300E-1,1.171028707E-2,-3.239418566E-2,1.632842817E-3,3.448449309E-2
7.679034630E-1,1.048855577E-2,-3.117245249E-2,6.519765127E-3,3.352967244E-2
7.699047630E-1,1.232115179E-2,-3.544851020E-2,3.465438494E-3,3.768841892E-2
7.719060960E-1,5.601634271E-3,-3.667024150E-2,-9.973596781E-3,3.841298675E-2
7.739073960E-1,1.109942142E-2,-3.544851020E-2,-4.475809634E-3,3.741426069E-2
7.759086960E-1,6.212499458E-3,-3.483764827E-2,-5.086674821E-3,3.575096009E-2
7.779100290E-1,6.212499458E-3,-3.544851020E-2,-7.530136034E-3,3.676812442E-2
7.799113620E-1,1.936442801E-3,-3.728110343E-2,-9.362732060E-3,3.848754650E-2
7.819120280E-1,5.601634271E-3,-3.361591324E-2,-3.254079027E-3,3.423444114E-2
7.839136280E-1,1.325577614E-3,-3.789197281E-2,-7.530136034E-3,3.865568145E-2
7.859142610E-1,4.990769085E-3,-3.361591324E-2,-1.421483350E-3,3.401408552E-2
7.879156270E-1,3.158173291E-3,-3.605937585E-2,-3.864944447E-3,3.640316526E-2
7.899169600E-1,-1.117883483E-3,-3.300505131E-2,-6.308405194E-3,3.362111021E-2
7.919182930E-1,-2.950479044E-3,-3.300505131E-2,-4.475809634E-3,3.343757782E-2
7.939196590E-1,-1.117883483E-3,-3.483764827E-2,-6.919270381E-3,3.553572432E-2
7.959209920E-1,1.325577614E-3,-3.544851020E-2,-1.997529471E-4,3.547384857E-2
7.979223250E-1,-2.339613857E-3,-3.300505131E-2,1.021977514E-3,3.310365000E-2
7.999236580E-1,-1.117883483E-3,-3.483764827E-2,-2.643214073E-3,3.495565736E-2
8.019249910E-1,-6.615670864E-3,-2.872899175E-2,-8.106181631E-4,2.949201874E-2
8.039262910E-1,-6.004805677E-3,-3.178332001E-2,2.854573308E-3,3.247130596E-2
8.059276240E-1,-7.837400772E-3,-3.178332001E-2,-2.032348653E-3,3.279839512E-2
8.079289570E-1,-6.615670864E-3,-3.422677889E-2,4.111122980E-4,3.486270942E-2
8.099303900E-1,-6.615670864E-3,-3.605937585E-2,2.243708121E-3,3.672982322E-2
8.119317900E-1,-2.950479044E-3,-3.605937585E-2,4.076303914E-3,3.640879244E-2
8.139331230E-1,-4.783074837E-3,-3.422677889E-2,2.854573308E-3,3.467706428E-2
8.159345560E-1,-4.172209650E-3,-3.972456604E-2,-8.106181631E-4,3.995129012E-2
8.179358890E-1,-4.172209650E-3,-3.789197281E-2,-8.106181631E-4,3.812959531E-2
8.199372220E-1,-3.561344463E-3,-4.216802493E-2,-1.421483350E-3,4.234201360E-2
8.219385880E-1,-2.339613857E-3,-4.705495015E-2,-5.697540473E-3,4.745633882E-2
8.239399210E-1,-4.172209650E-3,-5.194187164E-2,1.632842817E-3,5.213474407E-2
8.259413210E-1,-4.783074837E-3,-5.133100599E-2,-5.086674821E-3,5.180370876E-2
8.279426870E-1,-2.950479044E-3,-5.743965879E-2,-7.530136034E-3,5.800622964E-2
8.299440870E-1,1.038470946E-4,-6.354831159E-2,-5.086674821E-3,6.375165057E-2
8.319453530E-1,-1.117883483E-3,-6.477004290E-2,-8.106181631E-4,6.478476072E-2
8.339467530E-1,-7.837400772E-3,-6.721349806E-2,-8.141000755E-3,6.815684166E-2
8.359481530E-1,-6.004805677E-3,-7.454388589E-2,-3.864944447E-3,7.488515480E-2
8.379494860E-1,-5.070181214E-4,-7.087869197E-2,1.632842817E-3,7.089931042E-2
8.399508520E-1,-7.837400772E-3,-7.332216203E-2,2.854573308E-3,7.379507358E-2
8.419521850E-1,-9.059132077E-3,-8.859378844E-2,4.111122980E-4,8.905670238E-2
8.439535180E-1,-1.700037904E-2,-8.676119149E-2,2.243708121E-3,8.843953563E-2
8.459548840E-1,-1.089172717E-2,-9.286984056E-2,1.021977514E-3,9.351193210E-2
8.479569170E-1,-1.272432320E-2,-9.653503448E-2,1.632842817E-3,9.738371249E-2
8.499582500E-1,-1.272432320E-2,-9.775676578E-2,4.111122980E-4,9.858226347E-2
8.519595500E-1,-1.761124469E-2,-9.653503448E-2,2.243708121E-3,9.815397622E-2
8.539608830E-1,-1.150259282E-2,-1.038654149E-1,1.632842817E-3,1.045131581E-1
8.559622160E-1,-1.028086152E-2,-1.148609892E-1,1.632842817E-3,1.153317351E-1
8.579635820E-1,-1.333518792E-2,-1.130283996E-1,5.298034288E-3,1.139355762E-1
8.599648480E-1,-9.059132077E-3,-1.203587800E-1,5.298034288E-3,1.208154500E-1
8.619661810E-1,-1.272432320E-2,-1.289108843E-1,-2.643214073E-3,1.295643125E-1
8.639675810E-1,-1.516778395E-2,-1.313543618E-1,8.352360688E-3,1.324907240E-1
8.659689810E-1,-1.028086152E-2,-1.356304139E-1,-2.643214073E-3,1.360451832E-1
8.679702810E-1,-4.783074837E-3,-1.441825330E-1,-8.106181631E-4,1.442641249E-1
8.699715470E-1,-1.028086152E-2,-1.484585851E-1,-6.308405194E-3,1.489477881E-1
8.719728800E-1,-4.172209650E-3,-1.484585851E-1,-7.530136034E-3,1.487079749E-1
8.739742130E-1,-5.393940024E-3,-1.509020329E-1,-8.751866408E-3,1.512518207E-1
8.759755460E-1,-8.448266424E-3,-1.533455104E-1,-1.547138393E-2,1.543553772E-1
